,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,stage,jpg_url,retweet_count,favorite_count,creat_date,language,display_text_range
84,867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,13.0,10.0,Harold,None,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,7788,35179,,en,"[0, 61]"
85,867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,12.0,10.0,Shikha,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,2697,16755,,en,"[0, 133]"
86,866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,12.0,10.0,Lili,None,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,3727,20070,,en,"[0, 134]"
87,866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",13.0,10.0,Jamesy,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,32883,106827,,en,"[0, 106]"
88,866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,12.0,10.0,Coco,None,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,15546,54720,,en,"[0, 112]"
89,865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",13.0,10.0,Boomer,None,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,6008,26640,,en,"[0, 130]"
90,865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,13.0,10.0,Sammy,None,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,5384,27530,,en,"[0, 127]"
91,865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,13.0,10.0,Nelly,None,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,8209,29063,,en,"[0, 117]"
92,864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,12.0,10.0,Meatball,None,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,3266,15195,,en,"[0, 129]"
93,864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,13.0,10.0,Paisley,None,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,9616,31459,,en,"[0, 93]"
94,863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,13.0,10.0,Albus,None,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,4441,21477,,en,"[0, 117]"
95,863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,13.0,10.0,Neptune,None,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,4489,15935,,en,"[0, 91]"
96,863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,12.0,10.0,Belle,None,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,5664,24829,,en,"[0, 128]"
97,863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",13.0,10.0,Quinn,None,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2687,8945,,en,"[0, 139]"
98,862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",13.0,10.0,Zooey,None,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,5457,20011,,en,"[0, 121]"
99,862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",11.0,10.0,Dave,None,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,3809,17779,,en,"[0, 135]"
100,862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",13.0,10.0,Jersey,None,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,5388,21492,,en,"[0, 133]"
101,861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,13.0,10.0,Hobbes,None,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,11528,37744,,en,"[0, 72]"
102,861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,12.0,10.0,Burt,None,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,4119,17538,,en,"[0, 96]"
103,860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13.0,10.0,Lorenzo,None,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,2334,7878,,en,"[0, 138]"
104,860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13.0,10.0,Carl,None,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,5698,24678,,en,"[0, 97]"
105,860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,12.0,10.0,Jordy,None,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,3745,19154,,en,"[0, 131]"
106,859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12.0,10.0,Milky,None,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,4349,20021,,en,"[0, 140]"
107,859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13.0,10.0,Trooper,None,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,3780,16105,,en,"[0, 137]"
108,859196978902773760,2017-05-02 00:04:57,Twitter for iPhone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,12.0,10.0,quite,None,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,25661,75193,,en,"[0, 124]"
109,858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,13.0,10.0,Sophie,None,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,5271,22640,,en,"[0, 113]"
110,858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12.0,10.0,Wyatt,None,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,3154,16524,,en,"[0, 137]"
111,857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,12.0,10.0,Rosie,None,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,2812,16952,,en,"[0, 134]"
112,857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,13.0,10.0,Thor,None,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,11524,36021,,en,"[0, 137]"
113,857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,13.0,10.0,Oscar,None,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,4934,21041,,en,"[0, 134]"
114,857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12.0,10.0,Zeke,None,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,4364,19910,,en,"[0, 100]"
115,856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12.0,10.0,Callie,None,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,3131,17135,,en,"[0, 136]"
116,856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14.0,10.0,Cermet,None,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,6841,29086,,en,"[0, 121]"
117,855459453768019968,2017-04-21 16:33:22,Twitter for iPhone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12.0,10.0,quite,None,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,8987,31657,,en,"[0, 138]"
118,854732716440526848,2017-04-19 16:25:34,Twitter for iPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12.0,10.0,Marlee,None,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,6690,24188,,en,"[0, 113]"
119,854482394044301312,2017-04-18 23:50:52,Twitter for iPhone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13.0,10.0,Arya,None,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,7608,31131,,en,"[0, 100]"
120,854365224396361728,2017-04-18 16:05:17,Twitter for iPhone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13.0,10.0,Einstein,None,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,5159,20046,,en,"[0, 115]"
121,853760880890318849,2017-04-17 00:03:50,Twitter for iPhone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12.0,10.0,Alice,None,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,6403,30414,,en,"[0, 118]"
122,853299958564483072,2017-04-15 17:32:18,Twitter for iPhone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,13.0,10.0,Rumpole,None,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,3928,16508,,en,"[0, 125]"
123,852912242202992640,2017-04-14 15:51:39,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",12.0,10.0,Benny,None,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,2037,9658,,en,"[0, 139]"
124,852672615818899456,2017-04-13 23:59:28,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,12.0,10.0,Aspen,None,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,2388,15939,,en,"[0, 113]"
125,852553447878664193,2017-04-13 16:05:56,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,13.0,10.0,Jarod,None,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,3885,17492,,en,"[0, 124]"
126,852311364735569921,2017-04-13 00:03:59,Twitter for iPhone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,13.0,10.0,Wiggles,None,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,10961,35325,,en,"[0, 119]"
127,852226086759018497,2017-04-12 18:25:07,Twitter Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",14.0,10.0,General,None,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,7570,21378,,en,"[0, 137]"
128,852189679701164033,2017-04-12 16:00:27,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,12.0,10.0,Sailor,None,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1741,12217,,en,"[0, 135]"
129,851464819735769094,2017-04-10 16:00:07,Twitter for iPhone,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,14.0,10.0,Iggy,None,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,7855,25944,,en,"[0, 140]"
130,851224888060895234,2017-04-10 00:06:42,Twitter for iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",13.0,10.0,Snoop,None,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,6350,22090,,en,"[0, 137]"
131,850753642995093505,2017-04-08 16:54:09,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",11.0,10.0,Kyle,None,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,10352,33348,,en,"[0, 137]"
132,850380195714523136,2017-04-07 16:10:12,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,13.0,10.0,Leo,None,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,2915,13994,,en,"[0, 140]"
133,850145622816686080,2017-04-07 00:38:06,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,11.0,10.0,Riley,None,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,4244,17519,,en,"[0, 109]"
134,850019790995546112,2017-04-06 16:18:05,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,12.0,10.0,Boomer,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,5459,21944,,en,"[0, 93]"
135,849412302885593088,2017-04-05 00:04:08,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12.0,10.0,Noosh,None,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,3487,17039,,en,"[0, 107]"
136,849051919805034497,2017-04-04 00:12:06,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13.0,10.0,Kevin,None,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,7396,32617,,en,"[0, 107]"
137,848324959059550208,2017-04-02 00:03:26,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12.0,10.0,Odin,None,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,4037,20229,,en,"[0, 139]"
138,848212111729840128,2017-04-01 16:35:01,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6.0,10.0,Jerry,None,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,3444,17618,,en,"[0, 138]"
139,847962785489326080,2017-04-01 00:04:17,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10.0,10.0,Georgie,None,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,5730,25296,,en,"[0, 140]"
140,847842811428974592,2017-03-31 16:07:33,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12.0,10.0,Rontu,None,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1522,5935,,en,"[0, 138]"
141,847606175596138505,2017-03-31 00:27:14,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12.0,10.0,Cannon,None,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,3774,20208,,en,"[0, 105]"
142,847251039262605312,2017-03-30 00:56:03,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12.0,10.0,Furzey,None,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,4800,22036,,en,"[0, 100]"
143,847157206088847362,2017-03-29 18:43:12,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11.0,10.0,Daisy,None,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,6572,21588,,en,"[0, 139]"
144,846874817362120707,2017-03-29 00:01:05,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13.0,10.0,Tuck,None,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,4404,21685,,en,"[0, 133]"
145,846514051647705089,2017-03-28 00:07:32,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13.0,10.0,Barney,doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,13076,48410,,en,"[0, 131]"
146,846153765933735936,2017-03-27 00:15:53,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13.0,10.0,Vixen,None,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,10226,34394,,en,"[0, 108]"
147,846042936437604353,2017-03-26 16:55:29,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12.0,10.0,Jarvis,None,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,3224,17256,,en,"[0, 97]"
